epochs,acc,loss,val_acc,val_loss,train_data,features_nb,loss_fct,optimizer,activation_fct,layer_nb,unit_nb,batch_size,dropout,cell_type,encoder
30,0.9735213685436415,0.00773316109495387,0.8736934498069312,0.045614126666016504,494021,4,mse,nadam,tanh,1,32,1024,0.2,CuDNNGRU,minmaxscaler11
31,0.9735274411599878,0.007641191712347486,0.8736902346726511,0.04524686797435787,494021,4,mse,nadam,tanh,1,32,1024,0.2,CuDNNGRU,minmaxscaler11
32,0.9736225787733686,0.007582921178917246,0.8736934498069312,0.045654373546303355,494021,4,mse,nadam,tanh,1,32,1024,0.2,CuDNNGRU,minmaxscaler11
33,0.9705640043394532,0.0099499145060835,0.8694816239000221,0.0469226510022454,494021,4,mse,nadam,tanh,1,32,1024,0.2,CuDNNGRU,minmaxscaler11
34,0.9791952164079389,0.008283838954068288,0.9144420616870785,0.031065983355209024,494021,4,mse,nadam,tanh,1,32,1024,0.2,CuDNNGRU,minmaxscaler11
35,0.9860633454844688,0.0062397867939639985,0.9146349697438835,0.03037232776243817,494021,4,mse,nadam,tanh,1,32,1024,0.2,CuDNNGRU,minmaxscaler11
36,0.9868325435438962,0.005805629417262483,0.9147378540408462,0.029978844505353718,494021,4,mse,nadam,tanh,1,32,1024,0.2,CuDNNGRU,minmaxscaler11
37,0.987152368037255,0.005575518688672013,0.9147057026980454,0.029899251573946028,494021,4,mse,nadam,tanh,1,32,1024,0.2,CuDNNGRU,minmaxscaler11
38,0.9874013452869412,0.005439933459792049,0.9156445219078296,0.03078831559332744,494021,4,mse,nadam,tanh,1,32,1024,0.2,CuDNNGRU,minmaxscaler11
39,0.9874823134818469,0.0053204419706820135,0.9156863186534707,0.030221871708055823,494021,4,mse,nadam,tanh,1,32,1024,0.2,CuDNNGRU,minmaxscaler11
40,0.9875086281748807,0.005259587805416584,0.9156638127135102,0.030109895602178555,494021,4,mse,nadam,tanh,1,32,1024,0.2,CuDNNGRU,minmaxscaler11
41,0.9876543709885466,0.005180798949933374,0.9155930797593483,0.031023568135735705,494021,4,mse,nadam,tanh,1,32,1024,0.2,CuDNNGRU,minmaxscaler11
42,0.9876725888059746,0.00507407680344542,0.9172681647192716,0.031151124242322022,494021,4,mse,nadam,tanh,1,32,1024,0.2,CuDNNGRU,minmaxscaler11
43,0.9877231939524489,0.0049273252596142725,0.9171813560937094,0.03207189718510483,494021,4,mse,nadam,tanh,1,32,1024,0.2,CuDNNGRU,minmaxscaler11
44,0.9877070003080143,0.004852011774146422,0.9172906706592322,0.031421014041696935,494021,4,mse,nadam,tanh,1,32,1024,0.2,CuDNNGRU,minmaxscaler11
45,0.9877737990997678,0.004792113697553723,0.9171942166308298,0.03185112994692296,494021,4,mse,nadam,tanh,1,32,1024,0.2,CuDNNGRU,minmaxscaler11
46,0.987889178788147,0.004737243612566391,0.9171363442137883,0.0291386002242312,494021,4,mse,nadam,tanh,1,32,1024,0.2,CuDNNGRU,minmaxscaler11
47,0.9884984646393226,0.0046360137663520925,0.9199367261717407,0.029214521647867923,494021,4,mse,nadam,tanh,1,32,1024,0.2,CuDNNGRU,minmaxscaler11
48,0.9886057475383621,0.004541781803330738,0.9199978137230623,0.029686445839150283,494021,4,mse,nadam,tanh,1,32,1024,0.2,CuDNNGRU,minmaxscaler11
49,0.9885895538631612,0.004501811598661193,0.9205476016849565,0.03142279867493165,494021,4,mse,nadam,tanh,1,32,1024,0.2,CuDNNGRU,minmaxscaler11
50,0.9887069577996999,0.004436333788035109,0.9199013596946598,0.03504521188037476,494021,4,mse,nadam,tanh,1,32,1024,0.2,CuDNNGRU,minmaxscaler11
51,0.9886118201444529,0.004592218704590375,0.9199302959031805,0.029281446959542587,494021,4,mse,nadam,tanh,1,32,1024,0.2,CuDNNGRU,minmaxscaler11
52,0.9887616113587608,0.004375210737608921,0.9197084516378549,0.03254418892368312,494021,4,mse,nadam,tanh,1,32,1024,0.2,CuDNNGRU,minmaxscaler11
53,0.9888061438564335,0.004339266587287396,0.9200042439916225,0.028525176550312965,494021,4,mse,nadam,tanh,1,32,1024,0.2,CuDNNGRU,minmaxscaler11
54,0.9887616113698608,0.004334500552869359,0.919981738051662,0.028796742916057303,494021,4,mse,nadam,tanh,1,32,1024,0.2,CuDNNGRU,minmaxscaler11
55,0.9887859018019459,0.0043066788023166085,0.9199688775145416,0.02985959198052778,494021,4,mse,nadam,tanh,1,32,1024,0.2,CuDNNGRU,minmaxscaler11
56,0.9888446037821599,0.004289512192506538,0.9199560169774212,0.02940140101815258,494021,4,mse,nadam,tanh,1,32,1024,0.2,CuDNNGRU,minmaxscaler11
57,0.9888223375111236,0.00428043710282282,0.919988168320222,0.02964637461439043,494021,4,mse,nadam,tanh,1,32,1024,0.2,CuDNNGRU,minmaxscaler11
58,0.9888243616952169,0.0042512739789642385,0.9200106742601827,0.030667543320143497,494021,4,mse,nadam,tanh,1,32,1024,0.2,CuDNNGRU,minmaxscaler11
59,0.9888081680951822,0.004239982309201927,0.9200138893944627,0.029092469546255093,494021,4,mse,nadam,tanh,1,32,1024,0.2,CuDNNGRU,minmaxscaler11
60,0.9887960228624897,0.0043233390344077725,0.9200396104687034,0.02981195566678047,494021,4,mse,nadam,tanh,1,32,1024,0.2,CuDNNGRU,minmaxscaler11
61,0.9888891362798325,0.0041956216791684915,0.9199560169774212,0.028736388979465233,494021,4,mse,nadam,tanh,1,32,1024,0.2,CuDNNGRU,minmaxscaler11
62,0.9889397414160515,0.004178942654448377,0.9200106742601827,0.029154603881758587,494021,4,mse,nadam,tanh,1,32,1024,0.2,CuDNNGRU,minmaxscaler11
